head,tail
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#investigador,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#Esquema_de_clasificacion_descriptivo
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#Bibliografia,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#pregunta
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#pregunta,owl:Nothing
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#formulacion,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#respuesta_a_entrevista
owl:Nothing,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#participante
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#objetivo,owl:Thing
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#interpretacion_de_dato,owl:Nothing
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#observacion,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#estrategia_metodologica
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#proyecto_de_investigacion,owl:Nothing
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#analisis,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#participante
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#respuesta_a_entrevista,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#pregunta
owl:Thing,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#Esquema_de_clasificacion_descriptivo
owl:Nothing,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#investigador
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#tecnica,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#analisis
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#sujeto_u_objeto,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#tecnica
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#analisis,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#investigador
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#analisis_documental,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#interpretacion_de_dato
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#entrevista,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#sujeto_u_objeto
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#observacion,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#objetivo
owl:Nothing,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#esquema_de_clasificacion_analitico
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#campo,owl:Thing
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#estrategia_metodologica,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#interpretacion_de_dato
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#participante,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#informacion
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#analisis,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#esquema_de_clasificacion_analitico
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#documento,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#objetivo
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#observacion,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#Bibliografia
owl:Nothing,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#respuesta_a_entrevista
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#metadatos,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#interpretacion_de_dato
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#proyecto_de_investigacion,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#tecnica
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#analisis,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#respuesta_a_entrevista
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#texto,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#sujeto
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#documento,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#Bibliografia
http://www.semanticweb.org/emilio/ontologies/2024/7/untitled-ontology-52#reformulacion,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#objetivo
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#analisis_documental,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#entrevista
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#sujeto,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#participante
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#estrategia_metodologica,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#entrevista
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#video,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#informacion
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#Esquema_de_clasificacion_descriptivo,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#metadatos
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#marco_teorico,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#analisis
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#sujeto_u_objeto,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#registro
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#soporte,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#interpretacion_de_dato
http://www.semanticweb.org/emilio/ontologies/2024/7/untitled-ontology-52#reformulacion,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#Bibliografia
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#pregunta,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#registro
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#entrevista,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#soporte
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#entrevista,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#metadatos
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#informacion,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#campo
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#marco_teorico,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#pregunta
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#interpretacion_de_dato,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#registro
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#proyecto_de_investigacion,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#registro
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#observacion,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#informacion
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#tecnica_sobre_sujeto_u_objeto,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#analisis
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#Bibliografia,owl:Nothing
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#analisis_documental,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#objetivo
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#documento_enriquecido,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#analisis
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#Esquema_de_clasificacion_descriptivo,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#interpretacion_de_dato
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#formulacion,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#tecnica
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#video,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#notas_de_campo
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#respuesta_a_entrevista,owl:Nothing
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#tecnica_sobre_sujeto_u_objeto,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#pregunta
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#analisis_documental,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#Bibliografia
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#registro,owl:Thing
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#video,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#esquema_de_clasificacion_analitico
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#sujeto,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#documento
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#estrategia_metodologica,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#Bibliografia
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#texto,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#campo
http://www.semanticweb.org/emilio/ontologies/2024/7/untitled-ontology-52#reformulacion,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#informacion
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#campo,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#interpretacion_de_dato
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#reporte,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#tecnica
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#documento_enriquecido,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#pregunta
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#Bibliografia,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#tecnica
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#esquema_de_clasificacion_analitico,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#formulacion
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#investigador,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#soporte
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#investigador,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#metadatos
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#observacion,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#pregunta
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#pregunta,owl:Thing
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#documento_enriquecido,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#texto
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#documento,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#notas_de_campo
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#documento,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#pregunta
owl:Thing,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#metadatos
owl:Nothing,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#tecnica_sobre_sujeto_u_objeto
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#analisis,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#tecnica_sobre_sujeto_u_objeto
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#reporte,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#registro
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#tecnica,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#participante
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#informacion,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#interpretacion_de_dato
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#Bibliografia,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#registro
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#tecnica,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#investigador
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#investigador,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#interpretacion_de_dato
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#participante,owl:Nothing
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#entrevista,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#estrategia_metodologica
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#marco_teorico,owl:Nothing
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#entrevista,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#objetivo
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#analisis_documental,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#analisis
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#texto,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#interpretacion_de_dato
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#tecnica,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#respuesta_a_entrevista
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#estrategia_metodologica,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#analisis
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#documento_enriquecido,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#Esquema_de_clasificacion_descriptivo
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#entrevista,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#Bibliografia
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#objetivo,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#participante
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#esquema_de_clasificacion_analitico,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#investigador
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#registro,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#interpretacion_de_dato
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#investigador,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#entrevista
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#sujeto,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#tecnica_sobre_sujeto_u_objeto
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#tecnica_sobre_sujeto_u_objeto,owl:Nothing
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#participante,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#tecnica
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#analisis_documental,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#pregunta
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#estrategia_metodologica,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#pregunta
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#formulacion,owl:Thing
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#texto,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#entrevista
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#esquema_de_clasificacion_analitico,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#respuesta_a_entrevista
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#formulacion,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#campo
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#sujeto,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#Esquema_de_clasificacion_descriptivo
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#reporte,owl:Thing
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#metadatos,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#pregunta
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#notas_de_campo,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#informacion
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#observacion,owl:Nothing
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#soporte,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#analisis
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#video,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#tecnica
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#documento,owl:Nothing
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#investigador,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#objetivo
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#participante,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#registro
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#entrevista,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#informacion
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#investigador,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#Bibliografia
owl:Nothing,owl:Thing
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#sujeto_u_objeto,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#formulacion
http://www.semanticweb.org/emilio/ontologies/2024/7/untitled-ontology-52#reformulacion,owl:Nothing
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#analisis,owl:Thing
owl:Nothing,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#campo
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#analisis,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#campo
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#notas_de_campo,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#investigador
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#soporte,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#texto
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#texto,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#Bibliografia
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#video,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#registro
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#documento_enriquecido,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#sujeto_u_objeto
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#notas_de_campo,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#esquema_de_clasificacion_analitico
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#campo,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#analisis
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#Esquema_de_clasificacion_descriptivo,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#pregunta
http://www.semanticweb.org/emilio/ontologies/2024/7/untitled-ontology-52#reformulacion,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#tecnica
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#entrevista,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#proyecto_de_investigacion
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#notas_de_campo,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#respuesta_a_entrevista
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#entrevista,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#pregunta
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#analisis_documental,owl:Nothing
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#observacion,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#registro
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#estrategia_metodologica,owl:Nothing
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#soporte,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#tecnica_sobre_sujeto_u_objeto
owl:Nothing,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#soporte
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#documento,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#registro
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#sujeto,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#campo
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#sujeto_u_objeto,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#participante
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#metadatos,owl:Nothing
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#tecnica_sobre_sujeto_u_objeto,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#metadatos
owl:Thing,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#informacion
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#sujeto_u_objeto,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#investigador
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#soporte,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#Esquema_de_clasificacion_descriptivo
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#documento_enriquecido,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#metadatos
http://www.semanticweb.org/emilio/ontologies/2024/7/untitled-ontology-52#reformulacion,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#registro
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#documento_enriquecido,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#soporte
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#sujeto_u_objeto,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#esquema_de_clasificacion_analitico
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#proyecto_de_investigacion,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#participante
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#video,owl:Thing
owl:Nothing,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#interpretacion_de_dato
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#informacion,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#pregunta
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#proyecto_de_investigacion,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#investigador
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#sujeto_u_objeto,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#respuesta_a_entrevista
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#reporte,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#formulacion
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#analisis,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#interpretacion_de_dato
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#texto,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#analisis
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#investigador,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#pregunta
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#interpretacion_de_dato,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#esquema_de_clasificacion_analitico
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#proyecto_de_investigacion,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#esquema_de_clasificacion_analitico
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#campo,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#tecnica_sobre_sujeto_u_objeto
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#sujeto,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#soporte
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#sujeto,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#metadatos
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#pregunta,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#respuesta_a_entrevista
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#objetivo,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#Esquema_de_clasificacion_descriptivo
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#interpretacion_de_dato,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#respuesta_a_entrevista
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#proyecto_de_investigacion,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#respuesta_a_entrevista
http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#estrategia_metodologica,http://www.semanticweb.org/emilio/ontologies/2024/5/untitled-ontology-27#sujeto_u_objeto
